Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
Link_RLittle_2,0.0104115108624748,-0.000572529625667395,6.12915531772451E-07,0,0,0,0.00171550730568762,4.1527330331584E-08,-2.92585177592537E-09,-1.96062834001558E-12,5.12635989560815E-08,3.94229446480886E-12,4.80167727409877E-08,0,0,0,0,0,0,package://css_bot/meshes/Link_RLittle_2.STL,0.647058823529412,0.619607843137255,0.6,1,0,0,0,0,0,0,package://css_bot/meshes/Link_RLittle_2.STL,,00_Assembly_08R_Hand-1/00_Assembly_08S2_4_Auriculaire-1/08_Hand_10S2-Auriculaire_3-1;00_Assembly_08R_Hand-1/00_Assembly_08S2_4_Auriculaire-1/08_Hand_10S2-Auriculaire_4-1,C_RLittle_2,Axis_RLittle_2,Joint_RLittle_2,revolute,0.031,0,0,0,0,0,Link_RLittle_1,0,0,1,1,10,0,1.6,,,0,0,,,,
Link_RLittle_3,0.0106227968710161,-7.47753698464859E-05,7.75469095520842E-07,0,0,0,0.00169737799639663,3.18900150531908E-08,-4.11226171434846E-09,-2.48010413305405E-12,4.51752802734697E-08,2.70683189103996E-12,4.68880164013037E-08,0,0,0,0,0,0,package://css_bot/meshes/Link_RLittle_3.STL,0.647058823529412,0.619607843137255,0.6,1,0,0,0,0,0,0,package://css_bot/meshes/Link_RLittle_3.STL,,00_Assembly_08R_Hand-1/00_Assembly_08S2_4_Auriculaire-1/08_Hand_10S2-Auriculaire_5-1;00_Assembly_08R_Hand-1/00_Assembly_08S2_4_Auriculaire-1/08_Hand_10S2-Auriculaire_6-1,C_RLittle_3,Axis_RLittle_3,Joint_RLittle_3,revolute,0.02,0,0,0,0,0,Link_RLittle_2,0,0,1,1,10,0,1.6,,,0,0,,,,
Link_LShoulder_1,0.0510533433361345,-0.00326315277223052,-0.00926588156540074,0,0,0,0.290934699369272,0.000138660279827731,1.22470230213397E-05,1.34432948244159E-05,0.000352507370976174,-7.64157785142655E-07,0.000256248629367538,0,0,0,0,0,0,package://css_bot/meshes/Link_LShoulder_1.STL,0.498039215686275,0.498039215686275,0.498039215686275,1,0,0,0,0,0,0,package://css_bot/meshes/Link_LShoulder_1.STL,,00_Assembly_06L_Shoulder-1/06_Shoulder_01L1-Pivcenter-1;00_Assembly_06L_Shoulder-1/06_Shoulder_04L1-PivTit-1;00_Assembly_06L_Shoulder-1/06_Shoulder_12L1-PivMit-1;00_Assembly_06L_Shoulder-1/10_Common_13N1-XlzServo_70KG&XlzServoPlate-1;00_Assembly_06L_Shoulder-1/06_Shoulder_06A2-Servoholder-1;00_Assembly_06L_Shoulder-1/06_Shoulder_06B2-Servoholder-1,C_LShou_1,Axis_LShou_1,Joint_LShoulder_1,revolute,0,0.1435,0.298,0,1.5708,0,Link_Stom_2,0,0,1,100,1,0,1.6,,,0,0,,,,
Link_LShoulder_2,-0.00919279828932673,-0.0262090339664297,0.0270204527291376,0,0,0,0.295164282264257,0.000241545396772354,1.29059441831345E-06,9.01650246544348E-06,0.000281617999616376,-1.47487765925017E-06,0.000185886599441572,0,0,0,0,0,0,package://css_bot/meshes/Link_LShoulder_2.STL,0.498039215686275,0.498039215686275,0.498039215686275,1,0,0,0,0,0,0,package://css_bot/meshes/Link_LShoulder_2.STL,,00_Assembly_06L_Shoulder-1/06_Shoulder_13B2-PivConnector-1;00_Assembly_06L_Shoulder-1/06_Shoulder_12L1-PivMit-1;00_Assembly_06L_Shoulder-1/06_Shoulder_13A2-PivConnector-1;00_Assembly_06L_Shoulder-1/06_Shoulder_15L1-RotTit-1;00_Assembly_06L_Shoulder-1/10_Common_13N1-XlzServo_70KG&XlzServoPlate-3;00_Assembly_06L_Shoulder-1/06_Shoulder_14L1-Rotcenter-1,C_LShou_2,Axis_LShou_2,Joint_LShoulder_2,revolute,0.039,0.081,0,1.5708,-1.5708,0,Link_LShoulder_1,0,0,1,100,1,0,1.6,,,0,0,,,,
Link_LShoulder_3,-0.00502922561677471,-1.45601391268735E-06,0.140384000579655,0,0,0,0.299216908463602,0.00110749831524665,1.11812019895739E-09,-0.000126955201093836,0.00110531871807052,3.2556000409913E-08,0.000482637023951345,0,0,0,0,0,0,package://css_bot/meshes/Link_LShoulder_3.STL,0.843137254901961,0.815686274509804,0.752941176470588,1,0,0,0,0,0,0,package://css_bot/meshes/Link_LShoulder_3.STL,,00_Assembly_07L_Bicep-1/07_Bicep_02S2_Arm-1;00_Assembly_07L_Bicep-1/07_Bicep_01S2-RotMit-1,C_LShou_3,Axis_LShou_3,Joint_LShoulder_3,revolute,0,-0.284,0,-1.5708,0,0,Link_LShoulder_2,0,0,1,100,1,-1.6,1.6,,,0,0,,,,
Link_LElbow_1,-0.00242244016275873,-0.0843357594651711,-0.00416805387048946,0,0,0,0.242785147456823,0.000626371587316545,-4.14696425589225E-05,1.56040453777136E-05,0.000374912863849707,1.16689145799547E-05,0.000661179044762751,0,0,0,0,0,0,package://css_bot/meshes/Link_LElbow_1.STL,0.843137254901961,0.815686274509804,0.752941176470588,1,0,0,0,0,0,0,package://css_bot/meshes/Link_LElbow_1.STL,,00_Assembly_07L_Bicep-1/07_Bicep_05L1-BicepDesign-1,C_LElbow_1,Axis_LElbow_1,Joint_LElbow_1,revolute,-0.008,-0.0065532,0,1.5708,0,0,Link_LShoulder_3,0,0,1,20,5,0,1.6,,,0,0,,,,
Link_LElbow_2,7.11991651743127E-05,-0.000361046082564515,0.0475376748447518,0,0,0,0.158786049387992,0.000171964623991344,7.95763973462228E-08,3.80210295994158E-07,0.000178426550457842,-5.5242827160403E-06,7.84373030335707E-05,0,0,0,0,0,0,package://css_bot/meshes/Link_LElbow_2.STL,0.843137254901961,0.815686274509804,0.752941176470588,1,0,0,0,0,0,0,package://css_bot/meshes/Link_LElbow_2.STL,,00_Assembly_07L_Bicep-1/07_Bicep_05L1-BicepDesign_Bottom-1;00_Assembly_07L_Bicep-1/07_Bicep_10S2-Servo-RDS3115-1,C_LElbow2,Axis_LElbow_2,Joint_LElbow_2,revolute,-0.0065886,-0.283,0,-1.5708,-0.61087,0,Link_LElbow_1,0,0,1,10,10,-1.6,1.6,,,0,0,,,,
Link_LWrist,-3.77612508208336E-05,-0.0616983819606961,0.00213780181540502,0,0,0,0.0902143819327976,0.000157825667171504,-1.11374466439326E-06,-7.68207492668127E-07,7.37508927218217E-05,2.21760096429943E-06,8.94474097660853E-05,0,0,0,0,0,0,package://css_bot/meshes/Link_LWrist.STL,0.647058823529412,0.619607843137255,0.6,1,0,0,0,0,0,0,package://css_bot/meshes/Link_LWrist.STL,,00_Assembly_08L_Hand-1/08_Hand_01L1-Parm-1;00_Assembly_08L_Hand-1/08_Hand_02L1-HandCap-1,C_LWrist,Axis_LWrist,Joint_LWrist,revolute,0,0,0,1.5708,0,0,Link_LElbow_2,0,0,1,10,10,-1.6,1.6,,,0,0,,,,
Link_LThumb_1,0.0140531162949827,-0.00104268543106537,-0.000493648513063605,0,0,0,0.00760047786360614,7.53787273775299E-07,-8.57396632083256E-09,-1.8466777870601E-08,6.96692759358884E-07,-1.51070311033017E-08,4.84381509426281E-07,0,0,0,0,0,0,package://css_bot/meshes/Link_LThumb_1.STL,0.647058823529412,0.619607843137255,0.6,1,0,0,0,0,0,0,package://css_bot/meshes/Link_LThumb_1.STL,,00_Assembly_08L_Hand-1/08_Hand_06L1-Thumb_1-1;00_Assembly_08L_Hand-1/08_Hand_06L1-Thumb_2-1,C_LThumb_1,Axis_LThumb_1,Joint_LThumb_1,revolute,0.003,-0.045397,-0.03103,3.1416,1.4835,1.5708,Link_LWrist,0,0,1,1,10,0,1.6,,,0,0,,,,
Link_LThumb_2,0.0173128074198611,-0.000134050024399854,-2.83364972042399E-08,0,0,0,0.00708330299375238,5.0403773219725E-07,-9.97324524798674E-10,1.28982925813022E-12,6.96874259283379E-07,7.56952402167825E-13,5.78436207553767E-07,0,0,0,0,0,0,package://css_bot/meshes/Link_LThumb_2.STL,0.647058823529412,0.619607843137255,0.6,1,0,0,0,0,0,0,package://css_bot/meshes/Link_LThumb_2.STL,,00_Assembly_08L_Hand-1/00_Assembly_08S2_1_Thumb-1/08_Hand_06S2-Thumb_3-1;00_Assembly_08L_Hand-1/00_Assembly_08S2_1_Thumb-1/08_Hand_06S2-Thumb_4-1,C_LThumb_2,Axis_LThumb_2,Joint_LThumb_2,revolute,0.029885,0,-0.0027249,0.5236,0.17453,0,Link_LThumb_1,0,0,1,1,10,0,1.6,,,0,0,,,,
Link_LThumb_3,0.0119388006762084,-0.00047730019740809,7.70998863086625E-08,0,0,0,0.00525715307852216,2.36694234055213E-07,-2.70289261009951E-08,1.7822669103509E-12,2.94246392401849E-07,1.11843996711644E-12,3.22805773448004E-07,0,0,0,0,0,0,package://css_bot/meshes/Link_LThumb_3.STL,0.647058823529412,0.619607843137255,0.6,1,0,0,0,0,0,0,package://css_bot/meshes/Link_LThumb_3.STL,,00_Assembly_08L_Hand-1/00_Assembly_08S2_1_Thumb-1/08_Hand_06S2-Thumb_5-1;00_Assembly_08L_Hand-1/00_Assembly_08S2_1_Thumb-1/08_Hand_06S2-Thumb_6-1,C_LThumb_3,Axis_LThumb_3,Joint_LThumb_3,revolute,0.035,0,0,0,0,0,Link_LThumb_2,0,0,1,1,10,0,1.6,,,0,0,,,,
Link_LIndex_1,0.0185238926941235,-0.000125934511450237,-4.3898079343796E-07,0,0,0,0.00449424668185045,2.15205760742586E-07,-7.21084227827353E-10,2.74174100189868E-11,3.40383953465369E-07,-1.53031275030132E-11,2.9368423459638E-07,0,0,0,0,0,0,package://css_bot/meshes/Link_LIndex_1.STL,0.647058823529412,0.619607843137255,0.6,1,0,0,0,0,0,0,package://css_bot/meshes/Link_LIndex_1.STL,,00_Assembly_08L_Hand-1/00_Assembly_08S4_2_Index&Ring-1/08_Hand_07S4-Index&Ring_1-1;00_Assembly_08L_Hand-1/00_Assembly_08S4_2_Index&Ring-1/08_Hand_07S4-Index&Ring_2-1,C_LIndex_1,Axis_LIndex_1,Joint_LIndex_1,revolute,0.002,-0.11282,-0.03361,0,0.087266,-1.5708,Link_LWrist,0,0,1,1,10,0,1.6,,,0,0,,,,
Link_LIndex_2,0.0109552153261518,-0.000710332553002985,4.85134561079015E-07,0,0,0,0.00280391900446383,8.91919864544343E-08,-7.28832234690785E-09,-3.25184358008431E-12,1.11901700463453E-07,6.60487637498087E-12,1.06518264271742E-07,0,0,0,0,0,0,package://css_bot/meshes/Link_LIndex_2.STL,0.647058823529412,0.619607843137255,0.6,1,0,0,0,0,0,0,package://css_bot/meshes/Link_LIndex_2.STL,,00_Assembly_08L_Hand-1/00_Assembly_08S4_2_Index&Ring-1/08_Hand_07S4-Index&Ring_3-1;00_Assembly_08L_Hand-1/00_Assembly_08S4_2_Index&Ring-1/08_Hand_07S4-Index&Ring_4-1,C_LIndex_2,Axis_LIndex_2,Joint_LIndex_2,revolute,0.037,0,0,0,0,0,Link_LIndex_1,0,0,1,1,10,0,1.6,,,0,0,,,,
Link_LIndex_3,0.0115791460796218,-0.000175668993983802,2.27407274902558E-06,0,0,0,0.00254014708620773,6.37572001403401E-08,-8.51998145176508E-09,3.24940672534732E-11,8.96701351437404E-08,3.87665282958097E-11,9.3989551172606E-08,0,0,0,0,0,0,package://css_bot/meshes/Link_LIndex_3.STL,0.647058823529412,0.619607843137255,0.6,1,0,0,0,0,0,0,package://css_bot/meshes/Link_LIndex_3.STL,,00_Assembly_08L_Hand-1/00_Assembly_08S4_2_Index&Ring-1/08_Hand_07S4-Index&Ring_5-1;00_Assembly_08L_Hand-1/00_Assembly_08S4_2_Index&Ring-1/08_Hand_07S4-Index&Ring_6-1,C_LIndex_3,Axis_LIndex_3,Joint_LIndex_3,revolute,0.0225,0,0,0,0,0,Link_LIndex_2,0,0,1,1,10,0,1.6,,,0,0,,,,
Link_LMajor_1,0.0196007263892127,-0.000134756417774856,-4.07720566170111E-07,0,0,0,0.00546384233455036,2.90857369558574E-07,-3.78017257718821E-10,2.73536497845999E-11,4.54524664173514E-07,-1.97606643502405E-11,3.92361454639841E-07,0,0,0,0,0,0,package://css_bot/meshes/Link_LMajor_1.STL,0.647058823529412,0.619607843137255,0.6,1,0,0,0,0,0,0,package://css_bot/meshes/Link_LMajor_1.STL,,00_Assembly_08L_Hand-1/00_Assembly_08S2_3_Majeure-1/08_Hand_08S2-Majeure_1-1;00_Assembly_08L_Hand-1/00_Assembly_08S2_3_Majeure-1/08_Hand_08S2-Majeure_2-1,C_LMajor_1,Axis_LMajor_1,Joint_LMajor_1,revolute,0.002,-0.1145,-0.006,0,0,-1.5708,Link_LWrist,0,0,1,1,10,0,1.6,,,0,0,,,,
Link_LMajor_2,0.011648659647293,-0.000702187075681621,2.83467225664635E-07,0,0,0,0.00351617615034127,1.2665473921092E-07,-9.89893428524157E-09,-3.86716247516594E-12,1.59849605832734E-07,6.05240750323787E-12,1.52788073698646E-07,0,0,0,0,0,0,package://css_bot/meshes/Link_LMajor_2.STL,0.647058823529412,0.619607843137255,0.6,1,0,0,0,0,0,0,package://css_bot/meshes/Link_LMajor_2.STL,,00_Assembly_08L_Hand-1/00_Assembly_08S2_3_Majeure-1/08_Hand_08S2-Majeure_3-1;00_Assembly_08L_Hand-1/00_Assembly_08S2_3_Majeure-1/08_Hand_08S2-Majeure_4-1,C_LMajor_2,Axis_LMajor_2,Joint_LMajor_2,revolute,0.039,0,0,0,0,0,Link_LMajor_1,0,0,1,1,10,0,1.6,,,0,0,,,,
Link_LMajor_3,0.012035794559891,-0.000216811906078834,2.66904889301145E-07,0,0,0,0.00311182147382576,8.93863383928476E-08,-1.2155883633334E-08,5.60558023925288E-12,1.27942785785431E-07,2.58027519256053E-12,1.35101762137213E-07,0,0,0,0,0,0,package://css_bot/meshes/Link_LMajor_3.STL,0.647058823529412,0.619607843137255,0.6,1,0,0,0,0,0,0,package://css_bot/meshes/Link_LMajor_3.STL,,00_Assembly_08L_Hand-1/00_Assembly_08S2_3_Majeure-1/08_Hand_08S2-Majeure_5-1;00_Assembly_08L_Hand-1/00_Assembly_08S2_3_Majeure-1/08_Hand_08S2-Majeure_6-1,C_LMajor_3,Axis_LMajor_3,Joint_LMajor_3,revolute,0.024,0,0,0,0,0,Link_LMajor_2,0,0,1,1,10,0,1.6,,,0,0,,,,
Link_LRing_1,0.0185239004568853,-0.000125938538401649,-4.56140695048735E-07,0,0,0,0.00449425011182624,2.15205903498141E-07,-7.21266486632116E-10,2.73382005658042E-11,3.40384034583528E-07,-1.60735990932371E-11,2.93684052748277E-07,0,0,0,0,0,0,package://css_bot/meshes/Link_LRing_1.STL,0.647058823529412,0.619607843137255,0.6,1,0,0,0,0,0,0,package://css_bot/meshes/Link_LRing_1.STL,,00_Assembly_08L_Hand-1/00_Assembly_08S4_2_Index&Ring-2/08_Hand_07S4-Index&Ring_1-1;00_Assembly_08L_Hand-1/00_Assembly_08S4_2_Index&Ring-2/08_Hand_07S4-Index&Ring_2-1,C_LRing_1,Axis_LRing_1,Joint_LRing_1,revolute,0.002,-0.1122,0.02161,0,-0.087266,-1.5708,Link_LWrist,0,0,1,1,10,0,1.6,,,0,0,,,,
Link_LRing_2,0.0109552129958177,-0.000710333116316714,4.85730358379399E-07,0,0,0,0.00280391977459406,8.91919813738997E-08,-7.2883363611804E-09,-3.26872199705741E-12,1.1190174914146E-07,6.58398720839396E-12,1.06518289168796E-07,0,0,0,0,0,0,package://css_bot/meshes/Link_LRing_2.STL,0.647058823529412,0.619607843137255,0.6,1,0,0,0,0,0,0,package://css_bot/meshes/Link_LRing_2.STL,,00_Assembly_08L_Hand-1/00_Assembly_08S4_2_Index&Ring-2/08_Hand_07S4-Index&Ring_3-1;00_Assembly_08L_Hand-1/00_Assembly_08S4_2_Index&Ring-2/08_Hand_07S4-Index&Ring_4-1,C_LRing_2,Axis_LRing_2,Joint_LRing_2,revolute,0.037,0,0,0,0,0,Link_LRing_1,0,0,1,1,10,0,1.6,,,0,0,,,,
Link_LRing_3,0.0115797299515769,-0.000175731453149391,2.13376914756647E-06,0,0,0,0.00254037252709634,6.37570356284761E-08,-8.51698990824186E-09,3.31923567266008E-11,8.96878251230337E-08,3.89120800116945E-11,9.40065725537166E-08,0,0,0,0,0,0,package://css_bot/meshes/Link_LRing_3.STL,0.647058823529412,0.619607843137255,0.6,1,0,0,0,0,0,0,package://css_bot/meshes/Link_LRing_3.STL,,00_Assembly_08L_Hand-1/00_Assembly_08S4_2_Index&Ring-2/08_Hand_07S4-Index&Ring_5-1;00_Assembly_08L_Hand-1/00_Assembly_08S4_2_Index&Ring-2/08_Hand_07S4-Index&Ring_6-1,C_LRing_3,Axis_LRing_3,Joint_LRing_3,revolute,0.0225,0,0,0,0,0,Link_LRing_2,0,0,1,1,10,0,1.6,,,0,0,,,,
Link_LLittle_1,0.0152874976897833,-0.000111808019569476,-7.54820590559424E-07,0,0,0,0.00309307061409576,1.12320111834675E-07,-7.85070774682843E-10,2.0298870280799E-11,1.70740593663764E-07,-1.57310323852134E-11,1.47320387901816E-07,0,0,0,0,0,0,package://css_bot/meshes/Link_LLittle_1.STL,0.647058823529412,0.619607843137255,0.6,1,0,0,0,0,0,0,package://css_bot/meshes/Link_LLittle_1.STL,,00_Assembly_08L_Hand-1/00_Assembly_08S2_4_Auriculaire-1/08_Hand_10S2-Auriculaire_1-1;00_Assembly_08L_Hand-1/00_Assembly_08S2_4_Auriculaire-1/08_Hand_10S2-Auriculaire_2-1,C_LLittle_1,Axis_LLittle_1,Joint_LLittle_1,revolute,0.002,-0.1057,0.046247,0,-0.20944,-1.5708,Link_LWrist,0,0,1,1,10,0,1.6,,,0,0,,,,
Link_LLittle_2,0.0104114961125447,-0.0005725371618924,6.13451823588962E-07,0,0,0,0.00171550927986535,4.15271581620942E-08,-2.92591626058025E-09,-1.98841866539279E-12,5.12637265927254E-08,3.92231934205248E-12,4.80167291920927E-08,0,0,0,0,0,0,package://css_bot/meshes/Link_LLittle_2.STL,0.647058823529412,0.619607843137255,0.6,1,0,0,0,0,0,0,package://css_bot/meshes/Link_LLittle_2.STL,,00_Assembly_08L_Hand-1/00_Assembly_08S2_4_Auriculaire-1/08_Hand_10S2-Auriculaire_3-1;00_Assembly_08L_Hand-1/00_Assembly_08S2_4_Auriculaire-1/08_Hand_10S2-Auriculaire_4-1,C_LLittle_2,Axis_LLittle_2,Joint_LLittle_2,revolute,0.031,0,0,0,0,0,Link_LLittle_1,0,0,1,1,10,0,1.6,,,0,0,,,,
Link_LLittle_3,0.0106224064382969,-7.4812336857577E-05,2.3787573788514E-07,0,0,0,0.00169741579139509,3.18966669321276E-08,-4.11179052599753E-09,1.0500239485452E-13,4.51645759665212E-08,2.6294485080187E-12,4.68734191967405E-08,0,0,0,0,0,0,package://css_bot/meshes/Link_LLittle_3.STL,0.647058823529412,0.619607843137255,0.6,1,0,0,0,0,0,0,package://css_bot/meshes/Link_LLittle_3.STL,,00_Assembly_08L_Hand-1/00_Assembly_08S2_4_Auriculaire-1/08_Hand_10S2-Auriculaire_5-1;00_Assembly_08L_Hand-1/00_Assembly_08S2_4_Auriculaire-1/08_Hand_10S2-Auriculaire_6-1,C_LLittle_3,Axis_LLittle_3,Joint_LLittle_3,revolute,0.02,0,0,0,0,0,Link_LLittle_2,0,0,1,1,10,0,1.6,,,0,0,,,,
Link_Head_1,0.0138301833116303,-1.1884863730585E-08,0.0173354557591698,0,0,0,0.0829512020115408,3.29406996966869E-05,9.29835887946738E-12,3.48957105779506E-06,3.09683706083239E-05,-2.18565525883516E-12,4.82836893356411E-05,0,0,0,0,0,0,package://css_bot/meshes/Link_Head_1.STL,0.498039215686275,0.498039215686275,0.498039215686275,1,0,0,0,0,0,0,package://css_bot/meshes/Link_Head_1.STL,,00_Assembly_05_Head-1/05_Head_02S1-NeckHinge-1;00_Assembly_05_Head-1/05_Head_08S1-MainGear-1,C_Head_1,Axis_Head_1,Joint_Head_1,revolute,-0.0332,0,0.4498,0,0,0,Link_Stom_2,0,-1,0,20,5,-0.6,0.6,,,0,0,,,,
Link_Head_2,0.0466059543339363,0.000809787703814823,0.0455253171004644,0,0,0,0.471334696599592,0.00219066265339623,-1.80320823260219E-07,0.00012661296650134,0.00219575726148654,1.07541415903684E-06,0.00217483040749328,0,0,0,0,0,0,package://css_bot/meshes/Link_Head_2.STL,0.498039215686275,0.498039215686275,0.498039215686275,1,0,0,0,0,0,0,package://css_bot/meshes/Link_Head_2.STL,,00_Assembly_05_Head-1/05_Head_09S1-GearHolder-1;00_Assembly_05_Head-1/05_Head_16S1-Skull_1-1;00_Assembly_05_Head-1/05_Head_14S1-ZedMiniHolder-1;00_Assembly_05_Head-1/05_Head_15S1-ZedMini-1,C_Head_2,Axis_Head_2,Joint_Head_2,revolute,-0.0012,0,0.033,0,0,0,Link_Head_1,0,0,1,20,5,-1.6,1.6,,,0,0,,,,
Link_Mask,0.119264325749082,-0.00109067122959426,0.034887866420321,0,0,0,0.0506737660660327,0.000206976982484592,-1.1579157907833E-06,-4.41753317674796E-06,7.51929214388348E-05,1.04063187391165E-06,0.000205442873219289,0,0,0,0,0,0,package://css_bot/meshes/Link_Mask.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://css_bot/meshes/Link_Mask.STL,,00_Assembly_05_Head-1/05_Head_16S1-Skull_2-1,C_Head_2,Axis_Head_2,Joint_Mask,fixed,0,0,0,0,0,0,Link_Head_2,0,0,0,,,,,,,,,,,,
Link_HeadSet,0.0417289420513811,-1.04973178990862E-05,0.0893099242836207,0,0,0,0.0359125697522366,0.000133156532306671,1.80891772538677E-08,-2.50471377994297E-05,0.000182759920246342,3.88327442923328E-09,0.000307577762207942,0,0,0,0,0,0,package://css_bot/meshes/Link_HeadSet.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://css_bot/meshes/Link_HeadSet.STL,,00_Assembly_05_Head-1/05_Head_16S1-Skull_3-1,C_Head_2,Axis_Head_2,Joint_HeadSet,fixed,0,0,0,0,0,0,Link_Head_2,0,0,0,,,,,,,,,,,,
Link_RLens,0,1.33226762955019E-15,0.00750000000000003,0,0,0,0.00425293105479718,1.75699214201309E-07,-1.28212994945719E-23,-9.40319296583982E-24,1.75699214201309E-07,-4.243836930474E-23,1.91913513847723E-07,0,0,0,0,0,0,package://css_bot/meshes/Link_RLens.STL,0.498039215686275,0.498039215686275,0.498039215686275,1,0,0,0,0,0,0,package://css_bot/meshes/Link_RLens.STL,,00_Assembly_05_Head-1/05_Head_15S1-ZedMini-Lens-1,C_RLens,Axis_RLens,Joint_RLens,fixed,0.1106,-0.0315,0.0415,-1.5708,0,-1.5708,Link_Head_2,0,0,0,,,,,,,,,,,,
Link_LLens,0,0,0.00750000000000001,0,0,0,0.00425293105479718,1.75699214201309E-07,-2.62629844485587E-23,8.11898563536E-24,1.75699214201309E-07,-4.49282990814033E-23,1.91913513847723E-07,0,0,0,0,0,0,package://css_bot/meshes/Link_LLens.STL,0.498039215686275,0.498039215686275,0.498039215686275,1,0,0,0,0,0,0,package://css_bot/meshes/Link_LLens.STL,,00_Assembly_05_Head-1/05_Head_15S1-ZedMini-Lens-2,C_LLens,Axis_LLens,Joint_LLens,fixed,0.1106,0.0315,0.0415,-1.5708,0,-1.5708,Link_Head_2,0,0,0,,,,,,,,,,,,
Link_Screen,0.0661179273303542,-0.000163697358785393,0.0616276140288366,0,0,0,0.486893916109835,0.00206214533176528,-3.13323040099946E-07,3.91122026002132E-05,0.00033209440096118,-2.90758194358965E-07,0.00179235011982338,0,0,0,0,0,0,package://css_bot/meshes/Link_Screen.STL,0.43921568627451,0.43921568627451,0.43921568627451,1,0,0,0,0,0,0,package://css_bot/meshes/Link_Screen.STL,,00_Assembly_04_Torso-1/04_Torso_07S1-ScreenSupportor_1-1;00_Assembly_04_Torso-1/04_Torso_09S1-Screen-1;00_Assembly_03_Stomach-1/03_Stom_19S1-DiskExternV2-1,C_Stom_2,Axis_Stom_2,Joint_Screen,fixed,0,0,0,0,0,0,Link_Stom_2,0,0,0,,,,,,,,,,,,
Link_R_Hip,-0.00997561988040938,-0.162464062717018,0.019353535043174,0,0,0,0.780411280182123,0.00505927248424749,0.000140216558568499,-5.16439347373851E-05,0.00113246968924035,0.000152277809595868,0.00553935386704479,0,0,0,0,0,0,package://css_bot/meshes/Link_R_Hip.STL,0.298039215686275,0.298039215686275,0.298039215686275,1,0,0,0,0,0,0,package://css_bot/meshes/Link_R_Hip.STL,,02_Assembly_Leg-1/02_Leg_04R1_hipframe-1;02_Assembly_Leg-1/02_Leg_29R1-1;02_Assembly_Leg-1/02_Leg_07S2_bone_s-2;02_Assembly_Leg-1/02_Leg_08S2_kneesup1-2;02_Assembly_Leg-1/02_Leg_01R1_bigcover-1;02_Assembly_Leg-1/10_Common_13N1-XlzServo_70KG&XlzServoPlate-4,C_RHip,Axis_RHip,Joint_R_Hip,revolute,0.0015024,-0.0995,-0.0404,1.5708,0,0,Link_Stom,0,0,1,100,1,-1.6,1.6,,,,,,,,
